datetime,system power,pump flow,lube tank pressure,lube gearbox pressure,lube gearbox temperature
2019-11-09 01:57:18,3.016,9.307,9.626,44.13,89.186
2019-11-09 01:57:48,2.938,9.314,9.603,44.133,89.336
2019-11-09 01:58:18,2.888,9.309,9.583,44.149,89.06
2019-11-09 01:58:48,2.87,9.305,9.575,44.151,89.03
2019-11-09 01:59:18,2.248,7.658,9.543,44.089,88.926
2019-11-09 01:59:48,1.012,4.291,9.59,44.069,89.054
2019-11-09 02:00:18,1.0,4.275,9.589,44.12,88.718
2019-11-09 02:00:48,0.994,4.272,9.565,44.096,88.911
2019-11-09 02:01:18,1.017,4.265,9.529,44.094,89.154
2019-11-09 02:01:48,1.092,4.264,9.532,44.1,90.138
2019-11-09 02:02:18,1.111,4.282,9.568,44.241,89.505
2019-11-09 02:02:48,1.102,4.275,9.554,44.209,88.86
2019-11-09 02:03:18,1.101,4.279,9.584,44.17,87.873
2019-11-09 02:03:48,1.251,4.752,9.604,44.133,87.86
2019-11-09 02:04:18,2.343,7.698,9.628,44.096,87.512
2019-11-09 02:04:48,2.876,9.139,9.764,44.092,85.247
2019-11-09 02:05:18,2.837,9.13,9.697,43.922,84.571
2019-11-09 02:05:48,2.846,9.133,9.675,43.902,85.464
2019-11-09 02:06:18,2.845,9.129,9.733,43.881,86.677
2019-11-09 02:06:48,2.846,9.127,9.715,43.88,87.641
2019-11-09 02:07:18,2.844,9.132,9.76,43.921,89.029
2019-11-09 02:07:48,2.842,9.133,9.803,44.085,90.472
2019-11-09 02:08:18,2.84,9.133,9.762,44.227,89.305
2019-11-09 02:08:48,2.838,9.134,9.696,44.12,88.607
2019-11-09 02:09:18,2.839,9.137,9.694,44.067,88.372
2019-11-09 02:09:48,2.84,9.135,9.645,44.011,88.99
2019-11-09 02:10:18,2.84,9.128,9.68,44.104,87.607
2019-11-09 02:10:48,2.845,9.128,9.669,43.911,88.499
2019-11-09 02:11:18,2.852,9.124,9.693,44.063,86.528
2019-11-09 02:11:48,2.856,9.129,9.755,43.832,87.298
2019-11-09 02:12:18,2.86,9.128,9.796,43.871,88.026
2019-11-09 02:12:48,2.856,9.132,9.724,43.943,88.68
2019-11-09 02:13:18,2.852,9.14,9.671,43.98,89.526
2019-11-09 02:13:48,2.847,9.137,9.64,44.081,89.91
2019-11-09 02:14:18,2.839,9.125,9.651,44.079,90.29
2019-11-09 02:14:48,2.832,9.133,9.606,44.102,89.814
2019-11-09 02:15:18,2.826,9.128,9.595,44.096,89.583
2019-11-09 02:15:48,2.823,9.131,9.603,44.096,88.802
2019-11-09 02:16:18,2.815,9.13,9.614,44.055,88.44
2019-11-09 02:16:48,2.812,9.128,9.598,44.029,88.185
2019-11-09 02:17:18,2.814,9.132,9.642,44.046,87.713
2019-11-09 02:17:48,2.819,9.14,9.593,43.897,88.743
2019-11-09 02:18:18,2.823,9.135,9.628,44.031,88.34
2019-11-09 02:18:48,2.833,9.131,9.586,44.052,88.776
2019-11-09 02:19:18,2.851,9.138,9.596,44.03,88.674
2019-11-09 02:19:48,2.854,9.129,9.62,44.031,88.173
2019-11-09 02:20:18,2.855,9.127,9.639,44.015,88.322
2019-11-09 02:20:48,2.854,9.131,9.681,44.04,88.154
2019-11-09 02:21:18,2.851,9.131,9.698,44.018,87.95
2019-11-09 02:21:48,2.848,9.128,9.705,44.005,88.293
2019-11-09 02:22:18,2.845,9.129,9.704,44.015,88.225
2019-11-09 02:22:48,2.841,9.127,9.674,44.013,88.093
2019-11-09 02:23:18,2.84,9.134,9.666,44.021,88.178
2019-11-09 02:23:48,2.837,9.13,9.731,44.02,87.911
2019-11-09 02:24:18,2.834,9.131,9.697,44.015,88.063
2019-11-09 02:24:48,2.834,9.136,9.679,43.98,87.616
2019-11-09 02:25:18,2.842,9.133,9.712,43.903,88.375
2019-11-09 02:25:48,2.849,9.135,9.724,44.018,88.425
2019-11-09 02:26:18,2.854,9.132,9.736,44.009,88.144
2019-11-09 02:26:48,2.857,9.129,9.818,44.004,89.019
2019-11-09 02:27:18,2.869,9.136,9.786,44.072,88.659
2019-11-09 02:27:48,2.872,9.133,9.704,44.034,88.76
2019-11-09 02:28:18,2.872,9.137,9.711,44.062,88.874
2019-11-09 02:28:48,2.869,9.132,9.704,44.1,88.299
2019-11-09 02:29:18,2.863,9.14,9.729,44.026,88.495
2019-11-09 02:29:48,2.859,9.139,9.741,44.055,87.851
2019-11-09 02:30:18,2.849,9.126,9.77,44.024,88.187
2019-11-09 02:30:48,2.848,9.134,9.747,44.02,88.353
2019-11-09 02:31:18,2.848,9.132,9.72,44.053,87.752
2019-11-09 02:31:48,2.838,9.134,9.659,43.955,88.585
2019-11-09 02:32:18,2.837,9.132,9.652,43.998,88.415
2019-11-09 02:32:48,2.836,9.14,9.614,44.024,89.116
2019-11-09 02:33:18,2.838,9.125,9.686,44.056,89.055
2019-11-09 02:33:48,2.838,9.128,9.662,44.086,88.558
2019-11-09 02:34:18,2.834,9.138,9.603,44.045,88.747
2019-11-09 02:34:48,2.829,9.136,9.587,44.026,88.019
2019-11-09 02:35:18,2.821,9.129,9.612,44.02,88.481
2019-11-09 02:35:48,2.823,9.137,9.608,43.992,87.95
2019-11-09 02:36:18,2.822,9.135,9.622,44.028,88.404
2019-11-09 02:36:48,2.815,9.136,9.562,43.973,88.354
2019-11-09 02:37:18,2.819,9.138,9.563,43.993,88.946
2019-11-09 02:37:48,2.821,9.14,9.556,44.013,88.781
2019-11-09 02:38:18,2.834,9.136,9.512,43.981,89.124
2019-11-09 02:38:48,2.864,9.136,9.493,44.024,89.211
2019-11-09 02:39:18,2.91,9.123,9.494,44.067,88.557
2019-11-09 02:39:48,2.961,9.131,9.489,43.995,88.83
2019-11-09 02:40:18,2.971,9.126,9.529,44.004,88.376
2019-11-09 02:40:48,2.972,9.147,9.419,43.962,88.813
2019-11-09 02:41:18,2.986,9.132,9.498,43.983,88.494
2019-11-09 02:41:48,2.993,9.119,9.572,43.996,88.367
2019-11-09 02:42:18,3.012,9.133,9.556,43.991,88.325
2019-11-09 02:42:48,3.033,9.129,9.377,43.967,88.342
2019-11-09 02:43:18,3.031,9.142,9.537,43.954,88.508
2019-11-09 02:43:48,2.991,9.131,9.439,43.956,88.542
2019-11-09 02:44:18,3.008,9.141,9.608,43.948,88.795
2019-11-09 02:44:48,3.023,9.128,9.52,43.973,88.99
2019-11-09 02:45:18,3.044,9.135,9.51,43.987,89.164
2019-11-09 02:45:48,3.061,9.146,9.495,43.992,89.368
2019-11-09 02:46:18,3.072,9.127,9.479,44.018,89.029
2019-11-09 02:46:48,3.082,9.133,9.474,43.972,88.691
2019-11-09 02:47:18,3.103,9.132,9.538,44.014,88.312
2019-11-09 02:47:48,3.118,9.141,9.525,43.971,88.917
2019-11-09 02:48:18,3.127,9.131,9.549,43.961,88.648
2019-11-09 02:48:48,3.145,9.128,9.539,43.987,88.378
2019-11-09 02:49:18,3.15,9.138,9.496,43.952,88.573
2019-11-09 02:49:48,3.121,9.124,9.522,43.98,88.518
2019-11-09 02:50:18,3.1,9.13,9.566,43.988,88.306
2019-11-09 02:50:48,3.077,9.141,9.529,43.966,89.015
2019-11-09 02:51:18,2.979,9.14,9.501,43.985,88.284
2019-11-09 02:51:48,2.919,9.131,9.542,43.928,88.022
2019-11-09 02:52:18,2.921,9.124,9.531,43.897,88.402
2019-11-09 02:52:48,2.921,9.149,9.534,43.95,87.867
2019-11-09 02:53:18,2.92,9.141,9.522,43.83,88.742
2019-11-09 02:53:48,2.919,9.131,9.511,43.886,88.766
2019-11-09 02:54:18,2.921,9.131,9.572,43.928,89.031
2019-11-09 02:54:48,2.919,9.132,9.594,43.977,88.761
2019-11-09 02:55:18,2.926,9.127,9.53,43.929,89.476
2019-11-09 02:55:48,2.874,8.9,9.562,43.957,89.796
2019-11-09 02:56:18,1.217,4.677,9.539,43.925,90.132
2019-11-09 02:56:48,0.46,1.899,9.575,44.022,90.095
2019-11-09 02:57:18,0.07,0.031,9.565,43.797,90.297
2019-11-09 02:57:48,0.008,0.051,9.564,44.039,88.532
2019-11-09 02:58:18,0.006,0.125,9.558,43.789,85.977
2019-11-09 02:58:48,0.0,,9.56,43.598,84.608
2019-11-09 02:59:18,0.0,,9.551,43.586,83.843
2019-11-09 04:20:18,0.025,2.031,9.724,43.644,87.134
2019-11-09 04:20:48,0.0,0.343,9.685,43.63,86.9
2019-11-09 04:21:18,0.018,1.865,9.694,43.607,87.12
2019-11-09 04:21:48,0.029,2.005,9.676,43.536,86.968
2019-11-09 04:22:18,0.0,,9.669,43.397,86.921
2019-11-09 04:22:48,0.0,,9.68,43.355,87.108
2019-11-09 04:26:48,1.016,0.594,9.669,43.499,86.552
2019-11-09 04:27:18,0.242,0.322,9.654,43.304,86.717
2019-11-09 04:27:48,0.576,0.211,9.658,43.256,86.85
2019-11-09 04:28:18,0.0,,9.661,43.022,86.876
2019-11-09 04:28:48,0.0,,9.663,42.987,87.053
2019-11-09 04:32:48,0.281,1.194,9.62,43.579,87.189
2019-11-09 04:33:18,1.015,3.648,9.609,43.641,86.153
2019-11-09 04:33:48,1.967,5.744,9.612,43.64,85.808
2019-11-09 04:34:18,2.246,6.27,9.574,43.656,85.924
2019-11-09 04:34:48,2.299,6.319,9.566,43.642,86.172
2019-11-09 04:35:18,2.322,6.406,9.586,43.624,86.358
2019-11-09 04:35:48,2.407,6.622,9.635,43.618,86.551
2019-11-09 04:36:18,2.471,6.804,9.634,43.6,86.817
2019-11-09 04:36:48,2.545,7.015,9.61,43.631,87.026
2019-11-09 04:37:18,2.639,7.26,9.609,43.577,87.212
2019-11-09 04:37:48,2.706,7.476,9.62,43.599,87.435
2019-11-09 04:38:18,2.838,7.807,9.604,43.766,87.892
2019-11-09 04:38:48,2.987,8.217,9.576,43.771,88.153
2019-11-09 04:39:18,3.17,8.734,9.569,43.816,88.116
2019-11-09 04:39:48,3.234,9.032,9.569,43.812,87.404
2019-11-09 04:40:18,3.123,9.04,9.574,43.726,86.905
2019-11-09 04:40:48,3.001,9.027,9.584,43.582,87.006
2019-11-09 04:41:18,2.896,9.032,9.562,43.536,87.32
2019-11-09 04:41:48,2.753,9.04,9.598,43.623,87.634
2019-11-09 04:42:18,2.704,9.026,9.614,43.747,87.925
2019-11-09 04:42:48,2.708,9.03,9.678,43.733,88.477
2019-11-09 04:43:18,2.709,9.029,9.658,43.767,88.621
2019-11-09 04:43:48,2.712,9.024,9.631,43.767,88.589
2019-11-09 04:44:18,2.716,9.028,9.585,43.778,88.491
2019-11-09 04:44:48,2.72,9.025,9.52,43.747,88.227
2019-11-09 04:45:18,2.726,9.029,9.56,43.741,88.146
2019-11-09 04:45:48,2.731,9.029,9.611,43.724,88.259
2019-11-09 04:46:18,2.736,9.025,9.617,43.734,88.009
2019-11-09 04:46:48,2.739,9.03,9.601,43.734,88.078
2019-11-09 04:47:18,2.741,9.032,9.585,43.727,88.054
2019-11-09 04:47:48,2.745,9.031,9.625,43.77,87.91
2019-11-09 04:48:18,2.747,9.028,9.607,43.741,87.873
2019-11-09 04:48:48,2.748,9.028,9.575,43.748,88.039
2019-11-09 04:49:18,2.751,9.029,9.579,43.769,88.206
2019-11-09 04:49:48,2.754,9.035,9.594,43.781,88.234
2019-11-09 04:50:18,2.759,9.027,9.595,43.746,88.306
2019-11-09 04:50:48,2.763,9.03,9.616,43.717,88.231
2019-11-09 04:51:18,2.767,9.032,9.657,43.723,87.994
2019-11-09 04:51:48,2.769,9.029,9.619,43.731,87.762
2019-11-09 04:52:18,2.77,9.028,9.655,43.714,87.789
2019-11-09 04:52:48,2.772,9.025,9.634,43.711,87.986
2019-11-09 04:53:18,2.771,9.024,9.658,43.738,88.162
2019-11-09 04:53:48,2.773,9.03,9.675,43.715,87.965
2019-11-09 04:54:18,2.772,9.027,9.657,43.686,88.037
2019-11-09 04:54:48,2.774,9.024,9.651,43.739,88.045
2019-11-09 04:55:18,2.778,9.026,9.7,43.725,88.165
2019-11-09 04:55:48,2.779,9.024,9.717,43.71,88.271
2019-11-09 04:56:18,2.779,9.025,9.7,43.7,88.702
2019-11-09 04:56:48,2.777,9.028,9.669,43.754,88.849
2019-11-09 04:57:18,2.777,9.024,9.698,43.755,88.832
2019-11-09 04:57:48,2.776,9.027,9.719,43.738,87.902
2019-11-09 04:58:18,2.778,9.027,9.73,43.644,88.842
2019-11-09 04:58:48,2.777,9.022,9.713,43.7,89.199
2019-11-09 04:59:18,2.777,9.031,9.693,43.761,89.448
2019-11-09 04:59:48,2.778,9.02,9.654,43.735,89.232
2019-11-09 05:00:18,2.778,9.027,9.641,43.768,88.154
2019-11-09 05:00:48,2.781,9.028,9.672,43.707,88.635
2019-11-09 05:01:18,2.784,9.03,9.693,43.684,89.404
2019-11-09 05:01:48,2.786,9.028,9.708,43.738,89.639
2019-11-09 05:02:18,2.788,9.029,9.688,43.754,89.672
2019-11-09 05:02:48,2.788,9.025,9.677,43.729,89.654
2019-11-09 05:03:18,2.787,9.028,9.688,43.79,89.453
2019-11-09 05:03:48,2.785,9.029,9.709,43.717,89.494
2019-11-09 05:04:18,2.784,9.026,9.677,43.735,89.431
2019-11-09 05:04:48,2.784,9.026,9.695,43.743,89.435
2019-11-09 05:05:18,2.784,9.03,9.724,43.798,88.85
2019-11-09 05:05:48,2.782,9.029,9.745,43.714,89.312
2019-11-09 05:06:18,2.78,9.029,9.709,43.771,89.31
2019-11-09 05:06:48,2.779,9.025,9.763,43.825,88.594
2019-11-09 05:07:18,2.777,9.03,9.785,43.728,89.566
2019-11-09 05:07:48,2.784,9.026,9.741,43.828,87.395
2019-11-09 05:08:18,2.782,9.032,9.768,43.616,86.147
2019-11-09 05:08:48,2.78,9.026,9.711,43.465,85.9
2019-11-09 05:09:18,2.779,9.024,9.687,43.435,86.961
2019-11-09 05:09:48,2.777,9.025,9.684,43.428,87.826
2019-11-09 05:10:18,2.777,9.026,9.714,43.52,88.799
2019-11-09 05:10:48,2.782,9.032,9.707,43.601,89.333
2019-11-09 05:11:18,2.786,9.033,9.696,43.621,89.336
2019-11-09 05:11:48,2.789,9.031,9.647,43.584,89.746
2019-11-09 05:12:18,2.793,9.029,9.646,43.639,89.377
2019-11-09 05:12:48,2.795,9.032,9.677,43.652,89.4
2019-11-09 05:13:18,2.796,9.019,9.653,43.669,88.835
2019-11-09 05:13:48,2.795,9.029,9.691,43.611,88.731
2019-11-09 05:14:18,2.794,9.034,9.724,43.631,88.573
2019-11-09 05:14:48,2.795,9.026,9.786,43.614,88.376
2019-11-09 05:15:18,2.792,9.021,9.753,43.588,88.439
2019-11-09 05:15:48,2.792,9.028,9.722,43.576,88.66
2019-11-09 05:16:18,2.79,9.025,9.718,43.61,88.683
2019-11-09 05:16:48,2.789,9.031,9.702,43.551,88.93
2019-11-09 05:17:18,2.785,9.02,9.691,43.549,89.266
2019-11-09 05:17:48,2.784,9.022,9.693,43.576,89.035
2019-11-09 05:18:18,2.783,9.029,9.682,43.545,88.922
2019-11-09 05:18:48,2.78,9.027,9.688,43.584,88.961
2019-11-09 05:19:18,2.774,9.027,9.636,43.557,88.866
2019-11-09 05:19:48,2.77,9.027,9.669,43.577,89.218
2019-11-09 05:20:18,2.771,9.031,9.716,43.54,89.862
2019-11-09 05:20:48,2.77,9.029,9.745,43.622,89.835
2019-11-09 05:21:18,2.943,10.326,9.821,43.618,90.039
2019-11-09 05:21:48,3.156,11.089,9.884,43.659,87.9
2019-11-09 05:22:18,2.467,9.078,9.76,43.515,88.554
2019-11-09 05:22:48,2.431,8.947,9.728,43.549,88.879
2019-11-09 05:23:18,2.429,8.949,9.721,43.581,88.789
2019-11-09 05:23:48,2.426,8.952,9.74,43.522,89.617
2019-11-09 05:24:18,2.423,8.949,9.723,43.575,89.556
2019-11-09 05:24:48,2.422,8.951,9.693,43.535,90.225
2019-11-09 05:25:18,2.419,8.949,9.703,43.599,89.048
2019-11-09 05:25:48,2.415,8.95,9.704,43.563,89.556
2019-11-09 05:26:18,2.419,8.961,9.708,43.6,89.98
2019-11-09 05:26:48,2.7,9.793,9.795,43.661,90.632
2019-11-09 05:27:18,2.707,9.831,9.817,43.688,88.775
2019-11-09 05:27:48,2.68,9.736,9.788,43.543,90.24
2019-11-09 05:28:18,2.497,8.989,9.729,43.66,88.81
2019-11-09 05:28:48,2.317,8.287,9.707,43.447,91.53
2019-11-09 05:29:18,2.326,8.048,9.754,43.615,91.425
2019-11-09 05:29:48,2.371,8.135,9.71,43.636,91.733
2019-11-09 05:30:18,2.715,9.014,9.749,43.673,89.949
2019-11-09 05:30:48,2.717,9.001,9.741,43.516,88.517
2019-11-09 05:31:18,2.73,8.996,9.724,43.516,87.579
2019-11-09 05:31:48,2.745,9.003,9.723,43.448,87.471
2019-11-09 05:32:18,2.76,8.996,9.74,43.375,88.315
2019-11-09 05:32:48,2.779,8.994,9.792,43.456,88.37
2019-11-09 05:33:18,2.79,8.995,9.778,43.461,88.649
2019-11-09 05:33:48,2.804,8.999,9.744,43.453,89.55
2019-11-09 05:34:18,2.813,8.998,9.744,43.459,90.134
2019-11-09 05:34:48,2.818,8.994,9.738,43.488,90.051
2019-11-09 05:35:18,2.824,8.993,9.735,43.502,89.963
2019-11-09 05:35:48,2.832,8.995,9.732,43.513,90.306
2019-11-09 05:36:18,2.837,9.002,9.734,43.476,89.902
2019-11-09 05:36:48,2.845,9.002,9.692,43.47,90.45
2019-11-09 05:37:18,2.848,8.997,9.66,43.489,92.527
2019-11-09 05:37:48,2.851,8.998,9.645,43.494,92.775
2019-11-09 05:38:18,2.859,8.995,9.665,43.611,92.769
2019-11-09 05:38:48,2.864,8.998,9.632,43.614,91.806
2019-11-09 05:39:18,2.859,9.001,9.705,43.582,91.442
2019-11-09 05:39:48,2.857,9.003,9.705,43.56,90.656
2019-11-09 05:40:18,2.853,9.004,9.679,43.496,89.663
2019-11-09 05:40:48,3.149,10.67,9.708,43.531,88.066
2019-11-09 05:41:18,2.336,8.419,9.65,43.417,88.698
2019-11-09 05:41:48,2.648,9.322,9.718,43.403,90.358
2019-11-09 05:42:18,2.989,10.281,9.708,43.525,88.585
2019-11-09 05:42:48,3.068,10.505,9.713,43.485,87.352
2019-11-09 05:43:18,3.062,10.516,9.746,43.329,87.464
2019-11-09 05:43:48,3.067,10.513,9.751,43.33,88.194
2019-11-09 05:44:18,2.921,10.092,9.713,43.335,91.051
2019-11-09 05:44:48,2.829,9.857,9.7,43.363,92.477
2019-11-09 05:45:18,2.832,9.846,9.735,43.453,93.326
2019-11-09 05:45:48,2.836,9.839,9.752,43.437,93.714
2019-11-09 05:46:18,2.837,9.844,9.782,43.506,93.62
2019-11-09 05:46:48,2.838,9.846,9.788,43.512,93.657
2019-11-09 05:47:18,2.848,9.841,9.757,43.599,93.169
2019-11-09 05:47:48,2.852,9.843,9.761,43.601,92.205
2019-11-09 05:48:18,2.856,9.844,9.793,43.509,91.315
2019-11-09 05:48:48,2.856,9.846,9.805,43.467,90.798
2019-11-09 05:49:18,2.87,9.834,9.763,43.426,90.727
2019-11-09 05:49:48,2.879,9.842,9.758,43.441,91.008
2019-11-09 05:50:18,2.893,9.854,9.776,43.447,90.956
2019-11-09 05:50:48,2.889,9.838,9.782,43.37,90.825
2019-11-09 05:51:18,2.893,9.831,9.789,43.409,90.557
2019-11-09 05:51:48,2.898,9.836,9.821,43.408,90.964
2019-11-09 05:52:18,2.898,9.831,9.837,43.459,90.247
2019-11-09 05:52:48,2.931,9.832,9.857,43.382,91.247
2019-11-09 05:53:18,2.951,9.832,9.893,43.409,90.45
2019-11-09 05:53:48,2.959,9.829,9.867,43.377,91.734
2019-11-09 05:54:18,2.962,9.835,9.822,43.461,91.329
2019-11-09 05:54:48,2.976,9.829,9.806,43.442,90.962
2019-11-09 05:55:18,2.995,9.837,9.809,43.435,91.45
2019-11-09 05:55:48,3.011,9.836,9.825,43.429,90.668
2019-11-09 05:56:18,3.021,9.84,9.839,43.396,90.815
2019-11-09 05:56:48,3.033,9.838,9.904,43.38,90.056
2019-11-09 05:57:18,3.057,9.825,9.906,43.352,89.761
2019-11-09 05:57:48,3.09,9.832,9.853,43.318,89.825
2019-11-09 05:58:18,3.096,9.842,9.846,43.355,89.323
2019-11-09 05:58:48,3.079,9.832,9.916,43.323,89.79
2019-11-09 05:59:18,3.035,9.841,9.948,43.31,90.124
2019-11-09 05:59:48,3.021,9.833,9.931,43.327,90.295
2019-11-09 06:00:18,3.01,9.84,9.953,43.3,90.767
2019-11-09 06:00:48,2.954,9.84,9.911,43.344,90.529
2019-11-09 06:01:18,2.921,9.838,9.892,43.264,91.036
2019-11-09 06:01:48,2.913,9.832,9.875,43.306,90.967
2019-11-09 06:02:18,2.758,9.392,9.869,43.305,90.63
2019-11-09 06:02:48,0.683,2.748,9.831,43.287,91.345
2019-11-09 06:03:18,0.539,0.014,9.802,43.036,93.331
2019-11-09 06:03:48,0.008,0.039,9.799,43.172,90.855
2019-11-09 06:04:18,0.455,0.006,9.853,43.195,88.471
2019-11-09 06:04:48,0.009,0.078,9.853,43.009,86.229
2019-11-09 06:05:18,0.008,0.09,9.907,42.887,85.943
2019-11-09 06:05:48,0.001,0.033,9.911,42.784,86.14
2019-11-09 06:06:18,0.048,0.002,9.974,42.787,86.547
2019-11-09 06:06:48,0.0,0.004,10.041,42.966,87.118
2019-11-09 06:07:18,0.001,0.004,10.031,42.845,87.522
2019-11-09 06:07:48,0.007,0.064,10.044,42.843,88.014
2019-11-09 06:08:18,0.003,0.034,10.116,42.872,88.032
2019-11-09 06:08:48,0.002,0.028,10.076,42.948,87.999
2019-11-09 06:09:18,0.002,0.05,10.025,42.955,87.259
2019-11-09 06:09:48,0.0,0.002,10.014,42.89,87.029
2019-11-09 06:10:18,0.132,0.002,10.05,42.715,87.052
2019-11-09 06:10:48,1.452,0.008,10.074,42.969,87.827
2019-11-09 06:11:18,0.0,,10.102,42.939,88.767
2019-11-09 06:11:48,0.0,,10.124,42.9,89.024
2019-11-09 06:34:48,0.078,0.482,10.224,42.821,86.712
2019-11-09 06:35:18,0.579,2.77,10.184,42.872,86.793
2019-11-09 06:35:48,1.413,5.52,10.19,42.901,87.082
2019-11-09 06:36:18,2.416,8.185,10.198,42.947,87.218
2019-11-09 06:36:48,2.823,9.268,10.159,42.914,87.371
2019-11-09 06:37:18,2.812,9.277,10.169,42.995,87.503
2019-11-09 06:37:48,2.805,9.267,10.163,43.008,87.592
2019-11-09 06:38:18,2.802,9.274,10.153,43.033,87.689
2019-11-09 06:38:48,2.798,9.27,10.131,43.056,87.701
2019-11-09 06:39:18,2.798,9.285,10.156,43.01,87.813
2019-11-09 06:39:48,2.803,9.292,10.14,43.012,87.994
2019-11-09 06:40:18,2.803,9.3,10.114,42.978,88.227
2019-11-09 06:40:48,2.799,9.301,10.068,42.996,88.327
2019-11-09 06:41:18,2.799,9.3,10.053,42.961,88.435
2019-11-09 06:41:48,2.797,9.304,10.033,42.963,88.808
2019-11-09 06:42:18,2.797,9.298,9.992,42.994,88.669
2019-11-09 06:42:48,1.998,7.073,9.94,42.927,89.09
2019-11-09 06:43:18,1.261,4.971,9.987,42.929,87.649
2019-11-09 06:43:48,1.246,4.967,10.021,42.918,86.879
2019-11-09 06:44:18,1.234,4.971,10.043,42.747,87.449
2019-11-09 06:44:48,1.228,4.966,10.009,42.853,88.21
2019-11-09 06:45:18,1.238,4.967,9.992,42.904,88.048
2019-11-09 06:45:48,1.255,4.957,9.963,42.878,88.958
2019-11-09 06:46:18,1.26,4.963,9.994,42.922,89.695
2019-11-09 06:46:48,1.261,4.964,9.995,42.935,89.814
2019-11-09 06:47:18,1.267,4.992,9.91,42.958,90.179
2019-11-09 06:47:48,1.852,6.745,9.91,43.014,90.13
2019-11-09 06:48:18,2.696,9.026,9.932,43.006,89.956
2019-11-09 06:48:48,2.814,9.363,9.923,43.031,90.381
2019-11-09 06:49:18,2.813,9.366,9.891,43.103,89.467
2019-11-09 06:49:48,2.81,9.369,9.893,43.041,88.577
2019-11-09 06:50:18,2.816,9.361,9.929,43.015,88.855
2019-11-09 06:50:48,2.821,9.371,9.926,43.027,88.361
2019-11-09 06:51:18,2.825,9.364,9.968,42.994,88.424
2019-11-09 06:51:48,2.829,9.361,9.983,42.962,88.482
2019-11-09 06:52:18,2.831,9.369,9.918,42.932,88.734
2019-11-09 06:52:48,2.833,9.369,9.913,42.916,89.183
2019-11-09 06:53:18,2.835,9.369,9.863,42.952,89.294
2019-11-09 06:53:48,2.84,9.372,9.872,42.926,89.449
2019-11-09 06:54:18,2.842,9.368,9.929,42.942,88.998
2019-11-09 06:54:48,2.843,9.369,9.924,42.892,89.04
2019-11-09 06:55:18,2.846,9.368,9.891,42.937,88.377
2019-11-09 06:55:48,2.847,9.362,9.905,42.887,88.579
2019-11-09 06:56:18,2.845,9.365,9.909,42.863,88.643
2019-11-09 06:56:48,2.844,9.368,9.873,42.903,89.029
2019-11-09 06:57:18,2.844,9.367,9.92,42.894,88.961
2019-11-09 06:57:48,2.846,9.371,9.952,42.871,89.104
2019-11-09 06:58:18,2.848,9.365,9.938,42.856,89.261
2019-11-09 06:58:48,2.85,9.36,9.959,42.84,89.655
2019-11-09 06:59:18,2.85,9.366,9.959,42.878,89.866
2019-11-09 06:59:48,2.851,9.369,9.937,42.864,89.774
2019-11-09 07:00:18,2.851,9.366,9.963,42.877,90.261
2019-11-09 07:00:48,2.851,9.367,9.944,42.884,90.314
2019-11-09 07:01:18,2.851,9.356,10.001,42.92,90.293
2019-11-09 07:01:48,2.851,9.366,9.995,42.939,90.225
2019-11-09 07:02:18,2.849,9.369,9.946,42.963,90.469
2019-11-09 07:02:48,2.849,9.369,9.924,42.97,90.321
2019-11-09 07:03:18,2.848,9.371,9.888,42.955,90.712
2019-11-09 07:03:48,2.846,9.37,9.936,42.967,90.296
2019-11-09 07:04:18,2.846,9.37,9.923,42.932,89.989
2019-11-09 07:04:48,2.846,9.365,9.91,42.933,89.429
2019-11-09 07:05:18,2.848,9.364,9.956,42.837,89.461
2019-11-09 07:05:48,2.851,9.373,9.966,42.873,89.612
2019-11-09 07:06:18,2.854,9.366,9.954,42.873,90.025
2019-11-09 07:06:48,2.857,9.366,9.88,42.846,89.616
2019-11-09 07:07:18,2.862,9.371,9.884,42.819,90.05
2019-11-09 07:07:48,2.865,9.377,9.864,42.815,90.128
2019-11-09 07:08:18,2.868,9.37,9.864,42.796,90.577
2019-11-09 07:08:48,2.87,9.37,9.875,42.826,90.525
2019-11-09 07:09:18,2.873,9.368,9.918,42.829,90.91
2019-11-09 07:09:48,2.873,9.369,9.894,42.846,91.059
2019-11-09 07:10:18,2.876,9.367,9.898,42.854,91.466
2019-11-09 07:10:48,2.879,9.362,9.972,42.838,91.053
2019-11-09 07:11:18,2.881,9.371,9.915,42.842,91.114
2019-11-09 07:11:48,2.883,9.36,9.937,42.829,91.005
2019-11-09 07:12:18,2.881,9.37,9.961,42.86,90.773
2019-11-09 07:12:48,2.88,9.366,9.943,42.793,90.523
2019-11-09 07:13:18,2.878,9.359,9.92,42.8,90.437
2019-11-09 07:13:48,2.876,9.375,9.893,42.871,89.77
2019-11-09 07:14:18,2.876,9.363,9.942,42.864,90.414
2019-11-09 07:14:48,2.878,9.374,9.936,42.824,90.121
2019-11-09 07:15:18,2.881,9.367,9.975,42.812,90.356
2019-11-09 07:15:48,2.885,9.364,10.007,42.761,90.671
2019-11-09 07:16:18,2.887,9.368,9.974,42.823,90.869
2019-11-09 07:16:48,2.89,9.367,9.989,42.807,90.5
2019-11-09 07:17:18,2.893,9.374,9.975,42.81,90.246
2019-11-09 07:17:48,2.895,9.364,9.984,42.787,90.838
2019-11-09 07:18:18,2.897,9.368,10.0,42.785,90.768
